Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model for
"LMC 2" dust with C/H = b_C = 10.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University, 2001.07.05

References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron) [2401 values from 1.e-2 to 1.e4 um]
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
5.401E-01 0.7925  0.5954 1.102E-22 4.035E+03
5.433E-01 0.7927  0.5948 1.093E-22 3.997E+03
5.464E-01 0.7928  0.5941 1.084E-22 3.960E+03
5.495E-01 0.7929  0.5935 1.074E-22 3.923E+03
5.527E-01 0.7931  0.5928 1.065E-22 3.887E+03
5.559E-01 0.7932  0.5922 1.056E-22 3.851E+03
5.591E-01 0.7933  0.5915 1.047E-22 3.816E+03
5.623E-01 0.7933  0.5908 1.037E-22 3.781E+03
5.656E-01 0.7934  0.5901 1.028E-22 3.747E+03
5.689E-01 0.7934  0.5893 1.019E-22 3.713E+03
5.721E-01 0.7934  0.5886 1.010E-22 3.680E+03
5.754E-01 0.7934  0.5878 1.001E-22 3.648E+03
5.788E-01 0.7934  0.5870 9.923E-23 3.615E+03
5.821E-01 0.7934  0.5862 9.834E-23 3.584E+03
5.855E-01 0.7933  0.5854 9.745E-23 3.552E+03
5.888E-01 0.7932  0.5845 9.657E-23 3.522E+03
5.922E-01 0.7931  0.5837 9.569E-23 3.491E+03
5.957E-01 0.7930  0.5828 9.481E-23 3.461E+03
5.991E-01 0.7929  0.5819 9.394E-23 3.432E+03
6.026E-01 0.7927  0.5810 9.307E-23 3.403E+03
6.060E-01 0.7925  0.5800 9.221E-23 3.375E+03
6.095E-01 0.7923  0.5791 9.136E-23 3.347E+03
6.131E-01 0.7921  0.5781 9.051E-23 3.319E+03
6.166E-01 0.7918  0.5771 8.966E-23 3.292E+03
6.202E-01 0.7916  0.5761 8.882E-23 3.265E+03
6.237E-01 0.7913  0.5750 8.798E-23 3.239E+03
6.273E-01 0.7910  0.5739 8.715E-23 3.212E+03
6.310E-01 0.7907  0.5728 8.632E-23 3.186E+03
6.346E-01 0.7904  0.5717 8.549E-23 3.161E+03
6.383E-01 0.7900  0.5705 8.467E-23 3.135E+03
6.419E-01 0.7897  0.5694 8.385E-23 3.110E+03
6.457E-01 0.7893  0.5682 8.303E-23 3.085E+03
6.494E-01 0.7890  0.5670 8.223E-23 3.061E+03
6.531E-01 0.7885  0.5657 8.143E-23 3.037E+03
6.569E-01 0.7881  0.5645 8.063E-23 3.013E+03
6.607E-01 0.7877  0.5632 7.985E-23 2.990E+03
6.645E-01 0.7872  0.5619 7.907E-23 2.968E+03
6.683E-01 0.7867  0.5606 7.829E-23 2.945E+03
6.722E-01 0.7862  0.5593 7.752E-23 2.924E+03
6.761E-01 0.7856  0.5579 7.676E-23 2.902E+03
6.800E-01 0.7851  0.5565 7.600E-23 2.881E+03
6.839E-01 0.7845  0.5551 7.525E-23 2.860E+03
6.879E-01 0.7840  0.5537 7.450E-23 2.839E+03
6.918E-01 0.7834  0.5523 7.376E-23 2.818E+03
6.958E-01 0.7828  0.5508 7.303E-23 2.798E+03
6.998E-01 0.7822  0.5494 7.230E-23 2.778E+03
7.039E-01 0.7815  0.5479 7.158E-23 2.758E+03
7.079E-01 0.7809  0.5464 7.086E-23 2.739E+03
7.120E-01 0.7802  0.5449 7.016E-23 2.720E+03
7.161E-01 0.7795  0.5434 6.946E-23 2.701E+03
7.203E-01 0.7788  0.5418 6.877E-23 2.683E+03
7.244E-01 0.7781  0.5403 6.808E-23 2.665E+03
7.286E-01 0.7773  0.5387 6.740E-23 2.647E+03
7.328E-01 0.7766  0.5371 6.672E-23 2.628E+03
7.371E-01 0.7759  0.5355 6.605E-23 2.610E+03
7.413E-01 0.7752  0.5338 6.538E-23 2.592E+03
7.456E-01 0.7745  0.5322 6.472E-23 2.574E+03
7.499E-01 0.7738  0.5306 6.406E-23 2.556E+03
7.542E-01 0.7731  0.5289 6.341E-23 2.538E+03
7.586E-01 0.7723  0.5273 6.277E-23 2.521E+03
7.630E-01 0.7716  0.5256 6.214E-23 2.503E+03
7.674E-01 0.7708  0.5240 6.152E-23 2.487E+03
7.718E-01 0.7700  0.5224 6.091E-23 2.471E+03
7.762E-01 0.7692  0.5207 6.031E-23 2.455E+03
7.807E-01 0.7683  0.5191 5.972E-23 2.440E+03
7.852E-01 0.7674  0.5175 5.914E-23 2.426E+03
7.898E-01 0.7665  0.5159 5.856E-23 2.411E+03
7.943E-01 0.7657  0.5142 5.799E-23 2.397E+03
7.989E-01 0.7648  0.5126 5.742E-23 2.382E+03
8.035E-01 0.7639  0.5110 5.686E-23 2.368E+03
8.082E-01 0.7630  0.5093 5.630E-23 2.353E+03
8.128E-01 0.7622  0.5077 5.575E-23 2.338E+03
8.175E-01 0.7614  0.5061 5.520E-23 2.323E+03
8.222E-01 0.7606  0.5044 5.465E-23 2.308E+03
8.270E-01 0.7598  0.5028 5.411E-23 2.293E+03
8.318E-01 0.7589  0.5012 5.358E-23 2.278E+03
8.366E-01 0.7581  0.4996 5.306E-23 2.263E+03
8.414E-01 0.7573  0.4980 5.254E-23 2.249E+03
8.463E-01 0.7564  0.4965 5.203E-23 2.235E+03
8.511E-01 0.7556  0.4949 5.152E-23 2.221E+03
8.561E-01 0.7547  0.4933 5.102E-23 2.207E+03
8.610E-01 0.7538  0.4918 5.053E-23 2.194E+03
8.660E-01 0.7529  0.4902 5.005E-23 2.181E+03
8.710E-01 0.7520  0.4887 4.957E-23 2.168E+03
8.760E-01 0.7511  0.4871 4.910E-23 2.156E+03
8.810E-01 0.7501  0.4855 4.863E-23 2.143E+03
8.861E-01 0.7492  0.4839 4.816E-23 2.131E+03
8.913E-01 0.7482  0.4823 4.770E-23 2.118E+03
8.964E-01 0.7473  0.4806 4.724E-23 2.105E+03
9.016E-01 0.7464  0.4789 4.679E-23 2.092E+03
9.068E-01 0.7456  0.4772 4.633E-23 2.079E+03
9.120E-01 0.7447  0.4755 4.588E-23 2.066E+03
9.173E-01 0.7439  0.4738 4.544E-23 2.052E+03
9.226E-01 0.7431  0.4721 4.500E-23 2.039E+03
9.279E-01 0.7423  0.4705 4.457E-23 2.026E+03
9.333E-01 0.7414  0.4688 4.415E-23 2.014E+03
9.386E-01 0.7405  0.4672 4.374E-23 2.002E+03
9.441E-01 0.7395  0.4655 4.334E-23 1.991E+03
9.495E-01 0.7386  0.4638 4.295E-23 1.980E+03
9.550E-01 0.7376  0.4621 4.257E-23 1.970E+03
9.605E-01 0.7366  0.4603 4.219E-23 1.960E+03
9.661E-01 0.7356  0.4585 4.181E-23 1.950E+03
9.716E-01 0.7347  0.4566 4.143E-23 1.939E+03
9.772E-01 0.7338  0.4546 4.104E-23 1.927E+03
9.829E-01 0.7330  0.4527 4.065E-23 1.915E+03
9.886E-01 0.7322  0.4508 4.026E-23 1.902E+03
9.943E-01 0.7315  0.4489 3.987E-23 1.888E+03
1.000E+00 0.7307  0.4471 3.949E-23 1.875E+03
1.006E+00 0.7300  0.4453 3.911E-23 1.862E+03
1.012E+00 0.7293  0.4436 3.874E-23 1.850E+03
1.017E+00 0.7285  0.4419 3.838E-23 1.838E+03
1.023E+00 0.7276  0.4402 3.802E-23 1.826E+03
1.029E+00 0.7268  0.4386 3.768E-23 1.816E+03
1.035E+00 0.7259  0.4370 3.734E-23 1.805E+03
1.041E+00 0.7250  0.4353 3.701E-23 1.795E+03
1.047E+00 0.7240  0.4337 3.669E-23 1.786E+03
1.053E+00 0.7231  0.4320 3.636E-23 1.776E+03
1.059E+00 0.7221  0.4303 3.604E-23 1.766E+03
1.065E+00 0.7212  0.4286 3.572E-23 1.757E+03
1.072E+00 0.7202  0.4268 3.540E-23 1.747E+03
1.078E+00 0.7192  0.4251 3.509E-23 1.737E+03
1.084E+00 0.7183  0.4234 3.477E-23 1.728E+03
1.090E+00 0.7173  0.4217 3.446E-23 1.718E+03
1.096E+00 0.7163  0.4200 3.416E-23 1.709E+03
1.103E+00 0.7153  0.4183 3.386E-23 1.700E+03
1.109E+00 0.7143  0.4166 3.357E-23 1.691E+03
1.116E+00 0.7133  0.4150 3.328E-23 1.683E+03
1.122E+00 0.7122  0.4133 3.300E-23 1.675E+03
1.128E+00 0.7112  0.4115 3.272E-23 1.667E+03
1.135E+00 0.7101  0.4098 3.245E-23 1.659E+03
1.142E+00 0.7091  0.4080 3.217E-23 1.651E+03
1.148E+00 0.7080  0.4061 3.190E-23 1.643E+03
1.155E+00 0.7069  0.4042 3.162E-23 1.635E+03
1.161E+00 0.7059  0.4022 3.135E-23 1.626E+03
1.168E+00 0.7048  0.4001 3.107E-23 1.618E+03
1.175E+00 0.7037  0.3980 3.080E-23 1.609E+03
1.182E+00 0.7027  0.3959 3.053E-23 1.601E+03
1.189E+00 0.7017  0.3938 3.026E-23 1.592E+03
1.195E+00 0.7006  0.3917 3.000E-23 1.584E+03
1.202E+00 0.6996  0.3895 2.974E-23 1.576E+03
1.209E+00 0.6986  0.3873 2.949E-23 1.568E+03
1.216E+00 0.6975  0.3851 2.924E-23 1.560E+03
1.223E+00 0.6965  0.3828 2.899E-23 1.552E+03
1.230E+00 0.6954  0.3805 2.875E-23 1.544E+03
1.237E+00 0.6944  0.3780 2.850E-23 1.536E+03
1.245E+00 0.6933  0.3754 2.825E-23 1.528E+03
1.252E+00 0.6922  0.3728 2.800E-23 1.520E+03
1.259E+00 0.6912  0.3700 2.774E-23 1.511E+03
1.266E+00 0.6901  0.3672 2.749E-23 1.502E+03
1.274E+00 0.6890  0.3643 2.723E-23 1.493E+03
1.281E+00 0.6880  0.3614 2.697E-23 1.484E+03
1.288E+00 0.6870  0.3586 2.672E-23 1.475E+03
1.296E+00 0.6859  0.3557 2.647E-23 1.466E+03
1.303E+00 0.6849  0.3529 2.622E-23 1.457E+03
1.311E+00 0.6839  0.3502 2.598E-23 1.448E+03
1.318E+00 0.6829  0.3476 2.575E-23 1.440E+03
1.326E+00 0.6820  0.3450 2.553E-23 1.432E+03
1.334E+00 0.6810  0.3425 2.531E-23 1.424E+03
1.341E+00 0.6800  0.3400 2.509E-23 1.416E+03
1.349E+00 0.6790  0.3376 2.489E-23 1.409E+03
1.357E+00 0.6781  0.3352 2.468E-23 1.401E+03
1.365E+00 0.6771  0.3328 2.449E-23 1.394E+03
1.372E+00 0.6762  0.3305 2.429E-23 1.387E+03
1.380E+00 0.6752  0.3283 2.410E-23 1.381E+03
1.388E+00 0.6743  0.3261 2.392E-23 1.374E+03
1.396E+00 0.6733  0.3240 2.374E-23 1.367E+03
1.404E+00 0.6724  0.3219 2.356E-23 1.361E+03
1.413E+00 0.6715  0.3199 2.339E-23 1.355E+03
1.421E+00 0.6706  0.3180 2.322E-23 1.349E+03
1.429E+00 0.6696  0.3161 2.305E-23 1.343E+03
1.437E+00 0.6687  0.3143 2.289E-23 1.338E+03
1.445E+00 0.6678  0.3125 2.274E-23 1.332E+03
1.454E+00 0.6669  0.3109 2.258E-23 1.327E+03
1.462E+00 0.6659  0.3092 2.243E-23 1.322E+03
1.471E+00 0.6650  0.3077 2.228E-23 1.317E+03
1.479E+00 0.6640  0.3062 2.214E-23 1.312E+03
1.488E+00 0.6630  0.3047 2.199E-23 1.307E+03
1.496E+00 0.6620  0.3033 2.185E-23 1.302E+03
1.505E+00 0.6610  0.3020 2.171E-23 1.298E+03
1.514E+00 0.6600  0.3007 2.157E-23 1.293E+03
1.522E+00 0.6590  0.2994 2.143E-23 1.289E+03
1.531E+00 0.6580  0.2981 2.130E-23 1.285E+03
1.540E+00 0.6569  0.2969 2.116E-23 1.281E+03
1.549E+00 0.6558  0.2957 2.103E-23 1.277E+03
1.558E+00 0.6547  0.2945 2.089E-23 1.272E+03
1.567E+00 0.6536  0.2933 2.076E-23 1.268E+03
1.576E+00 0.6524  0.2922 2.063E-23 1.264E+03
1.585E+00 0.6513  0.2910 2.049E-23 1.260E+03
1.594E+00 0.6501  0.2899 2.036E-23 1.257E+03
1.603E+00 0.6488  0.2887 2.023E-23 1.253E+03
1.613E+00 0.6476  0.2876 2.009E-23 1.249E+03
1.622E+00 0.6463  0.2864 1.996E-23 1.245E+03
1.631E+00 0.6449  0.2852 1.982E-23 1.241E+03
1.641E+00 0.6435  0.2840 1.968E-23 1.237E+03
1.650E+00 0.6421  0.2827 1.955E-23 1.234E+03
1.660E+00 0.6407  0.2814 1.941E-23 1.230E+03
1.669E+00 0.6391  0.2800 1.927E-23 1.226E+03
1.679E+00 0.6376  0.2786 1.913E-23 1.223E+03
1.688E+00 0.6360  0.2771 1.898E-23 1.219E+03
1.698E+00 0.6343  0.2755 1.884E-23 1.215E+03
1.708E+00 0.6326  0.2739 1.870E-23 1.212E+03
1.718E+00 0.6308  0.2721 1.855E-23 1.208E+03
1.728E+00 0.6289  0.2703 1.840E-23 1.204E+03
1.738E+00 0.6271  0.2683 1.825E-23 1.201E+03
1.748E+00 0.6251  0.2663 1.810E-23 1.197E+03
1.758E+00 0.6231  0.2641 1.795E-23 1.193E+03
1.768E+00 0.6210  0.2618 1.780E-23 1.190E+03
1.778E+00 0.6189  0.2593 1.765E-23 1.186E+03
1.789E+00 0.6167  0.2567 1.749E-23 1.182E+03
1.799E+00 0.6144  0.2539 1.734E-23 1.179E+03
1.809E+00 0.6121  0.2510 1.718E-23 1.175E+03
1.820E+00 0.6098  0.2479 1.702E-23 1.172E+03
1.830E+00 0.6074  0.2446 1.687E-23 1.168E+03
1.841E+00 0.6050  0.2412 1.671E-23 1.164E+03
1.851E+00 0.6025  0.2376 1.656E-23 1.161E+03
1.862E+00 0.6001  0.2339 1.641E-23 1.157E+03
1.873E+00 0.5976  0.2301 1.625E-23 1.154E+03
1.884E+00 0.5951  0.2261 1.610E-23 1.150E+03
1.895E+00 0.5926  0.2221 1.596E-23 1.147E+03
1.905E+00 0.5900  0.2179 1.581E-23 1.143E+03
1.916E+00 0.5875  0.2137 1.567E-23 1.140E+03
1.928E+00 0.5850  0.2094 1.552E-23 1.136E+03
1.939E+00 0.5825  0.2050 1.539E-23 1.133E+03
1.950E+00 0.5800  0.2006 1.525E-23 1.130E+03
1.961E+00 0.5775  0.1961 1.511E-23 1.126E+03
1.972E+00 0.5750  0.1917 1.498E-23 1.123E+03
1.984E+00 0.5725  0.1872 1.485E-23 1.120E+03
1.995E+00 0.5700  0.1827 1.472E-23 1.116E+03
2.007E+00 0.5676  0.1782 1.460E-23 1.113E+03
2.018E+00 0.5651  0.1737 1.447E-23 1.110E+03
2.030E+00 0.5627  0.1693 1.435E-23 1.107E+03
2.042E+00 0.5603  0.1649 1.423E-23 1.104E+03
2.054E+00 0.5579  0.1605 1.412E-23 1.101E+03
2.065E+00 0.5555  0.1561 1.400E-23 1.098E+03
2.077E+00 0.5532  0.1518 1.389E-23 1.095E+03
2.089E+00 0.5508  0.1476 1.378E-23 1.091E+03
2.101E+00 0.5485  0.1434 1.367E-23 1.088E+03
2.113E+00 0.5461  0.1393 1.356E-23 1.085E+03
2.126E+00 0.5438  0.1352 1.345E-23 1.082E+03
2.138E+00 0.5415  0.1312 1.335E-23 1.079E+03
2.150E+00 0.5392  0.1273 1.324E-23 1.076E+03
2.163E+00 0.5369  0.1234 1.314E-23 1.073E+03
2.175E+00 0.5346  0.1196 1.304E-23 1.070E+03
2.188E+00 0.5323  0.1159 1.294E-23 1.067E+03
2.200E+00 0.5300  0.1122 1.284E-23 1.064E+03
2.213E+00 0.5277  0.1086 1.274E-23 1.061E+03
2.226E+00 0.5254  0.1051 1.264E-23 1.058E+03
2.239E+00 0.5231  0.1017 1.254E-23 1.055E+03
2.252E+00 0.5208  0.0983 1.244E-23 1.052E+03
2.265E+00 0.5185  0.0950 1.234E-23 1.048E+03
2.278E+00 0.5161  0.0917 1.225E-23 1.045E+03
2.291E+00 0.5138  0.0885 1.215E-23 1.042E+03
2.304E+00 0.5115  0.0854 1.205E-23 1.039E+03
2.317E+00 0.5092  0.0823 1.196E-23 1.035E+03
2.331E+00 0.5068  0.0793 1.186E-23 1.032E+03
2.344E+00 0.5045  0.0764 1.177E-23 1.028E+03
2.358E+00 0.5022  0.0735 1.167E-23 1.025E+03
2.371E+00 0.4998  0.0706 1.158E-23 1.021E+03
2.385E+00 0.4974  0.0679 1.148E-23 1.018E+03
2.399E+00 0.4950  0.0651 1.139E-23 1.014E+03
2.413E+00 0.4926  0.0625 1.129E-23 1.010E+03
2.427E+00 0.4902  0.0598 1.120E-23 1.007E+03
2.441E+00 0.4878  0.0572 1.110E-23 1.003E+03
2.455E+00 0.4854  0.0547 1.101E-23 9.989E+02
2.469E+00 0.4830  0.0522 1.091E-23 9.950E+02
2.483E+00 0.4805  0.0498 1.082E-23 9.910E+02
2.497E+00 0.4780  0.0474 1.072E-23 9.870E+02
2.512E+00 0.4755  0.0451 1.063E-23 9.830E+02
2.526E+00 0.4730  0.0428 1.053E-23 9.789E+02
2.541E+00 0.4705  0.0405 1.044E-23 9.747E+02
2.556E+00 0.4679  0.0383 1.034E-23 9.705E+02
2.570E+00 0.4654  0.0361 1.025E-23 9.663E+02
2.585E+00 0.4628  0.0340 1.015E-23 9.620E+02
2.600E+00 0.4602  0.0319 1.006E-23 9.577E+02
2.615E+00 0.4575  0.0298 9.964E-24 9.533E+02
2.630E+00 0.4549  0.0278 9.869E-24 9.489E+02
2.645E+00 0.4522  0.0258 9.775E-24 9.444E+02
2.661E+00 0.4495  0.0238 9.680E-24 9.398E+02
2.676E+00 0.4468  0.0219 9.585E-24 9.352E+02
2.692E+00 0.4440  0.0200 9.491E-24 9.307E+02
2.707E+00 0.4413  0.0182 9.397E-24 9.260E+02
2.723E+00 0.4385  0.0164 9.304E-24 9.214E+02
2.738E+00 0.4357  0.0146 9.210E-24 9.167E+02
2.754E+00 0.4329  0.0128 9.117E-24 9.119E+02
2.770E+00 0.4300  0.0111 9.024E-24 9.071E+02
2.786E+00 0.4272  0.0094 8.931E-24 9.023E+02
2.802E+00 0.4243  0.0078 8.838E-24 8.974E+02
2.818E+00 0.4214  0.0062 8.746E-24 8.926E+02
2.835E+00 0.4185  0.0046 8.654E-24 8.876E+02
2.851E+00 0.4155  0.0030 8.563E-24 8.827E+02
2.867E+00 0.4125  0.0015 8.472E-24 8.778E+02
2.884E+00 0.4095  0.0001 8.381E-24 8.728E+02
2.901E+00 0.4065 -0.0014 8.291E-24 8.678E+02
2.917E+00 0.4035 -0.0029 8.201E-24 8.628E+02
2.934E+00 0.4004 -0.0043 8.112E-24 8.578E+02
2.951E+00 0.3973 -0.0056 8.024E-24 8.528E+02
2.968E+00 0.3942 -0.0070 7.935E-24 8.478E+02
2.985E+00 0.3911 -0.0083 7.848E-24 8.428E+02
3.003E+00 0.3880 -0.0095 7.761E-24 8.377E+02
3.020E+00 0.3849 -0.0108 7.675E-24 8.327E+02
3.037E+00 0.3817 -0.0120 7.589E-24 8.276E+02
3.055E+00 0.3785 -0.0132 7.504E-24 8.225E+02
3.073E+00 0.3753 -0.0144 7.420E-24 8.175E+02
3.090E+00 0.3721 -0.0155 7.337E-24 8.124E+02
3.108E+00 0.3689 -0.0166 7.254E-24 8.075E+02
3.126E+00 0.3656 -0.0177 7.173E-24 8.026E+02
3.144E+00 0.3623 -0.0188 7.092E-24 7.976E+02
3.162E+00 0.3591 -0.0198 7.010E-24 7.924E+02
3.181E+00 0.3557 -0.0208 6.933E-24 7.878E+02
3.199E+00 0.3524 -0.0218 6.856E-24 7.830E+02
3.217E+00 0.3490 -0.0227 6.779E-24 7.783E+02
3.236E+00 0.3456 -0.0237 6.704E-24 7.738E+02
3.255E+00 0.3420 -0.0246 6.632E-24 7.697E+02
3.273E+00 0.3380 -0.0255 6.568E-24 7.668E+02
3.292E+00 0.3332 -0.0264 6.523E-24 7.671E+02
3.311E+00 0.3302 -0.0272 6.442E-24 7.610E+02
3.330E+00 0.3282 -0.0280 6.342E-24 7.514E+02
3.350E+00 0.3254 -0.0288 6.260E-24 7.448E+02
3.369E+00 0.3223 -0.0296 6.184E-24 7.392E+02
3.388E+00 0.3190 -0.0303 6.111E-24 7.340E+02
3.408E+00 0.3158 -0.0310 6.040E-24 7.289E+02
3.428E+00 0.3125 -0.0317 5.970E-24 7.239E+02
3.447E+00 0.3092 -0.0324 5.901E-24 7.190E+02
3.467E+00 0.3059 -0.0331 5.833E-24 7.140E+02
3.487E+00 0.3026 -0.0337 5.766E-24 7.092E+02
3.508E+00 0.2993 -0.0343 5.699E-24 7.043E+02
3.528E+00 0.2960 -0.0349 5.634E-24 6.995E+02
3.548E+00 0.2927 -0.0354 5.569E-24 6.947E+02
3.569E+00 0.2894 -0.0360 5.505E-24 6.900E+02
3.589E+00 0.2861 -0.0365 5.442E-24 6.852E+02
3.610E+00 0.2828 -0.0370 5.380E-24 6.805E+02
3.631E+00 0.2796 -0.0374 5.319E-24 6.758E+02
3.652E+00 0.2763 -0.0379 5.259E-24 6.712E+02
3.673E+00 0.2730 -0.0383 5.199E-24 6.666E+02
3.694E+00 0.2698 -0.0387 5.141E-24 6.620E+02
3.715E+00 0.2666 -0.0391 5.083E-24 6.574E+02
3.737E+00 0.2633 -0.0394 5.026E-24 6.529E+02
3.758E+00 0.2601 -0.0398 4.969E-24 6.484E+02
3.780E+00 0.2570 -0.0401 4.914E-24 6.439E+02
3.802E+00 0.2538 -0.0404 4.859E-24 6.395E+02
3.824E+00 0.2506 -0.0407 4.805E-24 6.351E+02
3.846E+00 0.2475 -0.0410 4.752E-24 6.307E+02
3.868E+00 0.2444 -0.0412 4.700E-24 6.263E+02
3.890E+00 0.2413 -0.0415 4.648E-24 6.220E+02
3.913E+00 0.2382 -0.0417 4.597E-24 6.177E+02
3.936E+00 0.2351 -0.0419 4.547E-24 6.134E+02
3.958E+00 0.2320 -0.0421 4.498E-24 6.092E+02
3.981E+00 0.2290 -0.0423 4.449E-24 6.050E+02
4.004E+00 0.2260 -0.0424 4.401E-24 6.008E+02
4.027E+00 0.2230 -0.0426 4.354E-24 5.967E+02
4.050E+00 0.2200 -0.0427 4.307E-24 5.925E+02
4.074E+00 0.2171 -0.0428 4.261E-24 5.884E+02
4.097E+00 0.2142 -0.0429 4.216E-24 5.843E+02
4.121E+00 0.2113 -0.0430 4.171E-24 5.802E+02
4.145E+00 0.2084 -0.0431 4.127E-24 5.762E+02
4.169E+00 0.2056 -0.0431 4.083E-24 5.721E+02
4.193E+00 0.2028 -0.0432 4.040E-24 5.680E+02
4.217E+00 0.2000 -0.0432 3.997E-24 5.639E+02
4.241E+00 0.1973 -0.0432 3.955E-24 5.599E+02
4.266E+00 0.1946 -0.0432 3.914E-24 5.559E+02
4.290E+00 0.1918 -0.0432 3.873E-24 5.520E+02
4.315E+00 0.1892 -0.0432 3.833E-24 5.481E+02
4.340E+00 0.1865 -0.0432 3.793E-24 5.442E+02
4.365E+00 0.1839 -0.0432 3.754E-24 5.403E+02
4.390E+00 0.1813 -0.0431 3.716E-24 5.365E+02
4.416E+00 0.1787 -0.0430 3.678E-24 5.327E+02
4.441E+00 0.1761 -0.0430 3.640E-24 5.290E+02
4.467E+00 0.1736 -0.0429 3.604E-24 5.253E+02
4.493E+00 0.1710 -0.0428 3.568E-24 5.217E+02
4.519E+00 0.1685 -0.0427 3.533E-24 5.181E+02
4.545E+00 0.1660 -0.0426 3.498E-24 5.145E+02
4.571E+00 0.1636 -0.0424 3.464E-24 5.110E+02
4.597E+00 0.1611 -0.0423 3.430E-24 5.075E+02
4.624E+00 0.1587 -0.0422 3.397E-24 5.040E+02
4.651E+00 0.1563 -0.0420 3.365E-24 5.006E+02
4.677E+00 0.1540 -0.0418 3.333E-24 4.972E+02
4.704E+00 0.1516 -0.0417 3.301E-24 4.939E+02
4.732E+00 0.1493 -0.0415 3.270E-24 4.906E+02
4.759E+00 0.1470 -0.0413 3.239E-24 4.873E+02
4.786E+00 0.1447 -0.0411 3.209E-24 4.841E+02
4.814E+00 0.1425 -0.0409 3.180E-24 4.809E+02
4.842E+00 0.1403 -0.0407 3.151E-24 4.778E+02
4.870E+00 0.1381 -0.0405 3.123E-24 4.747E+02
4.898E+00 0.1359 -0.0403 3.095E-24 4.717E+02
4.926E+00 0.1337 -0.0400 3.068E-24 4.687E+02
4.955E+00 0.1316 -0.0398 3.041E-24 4.657E+02
4.983E+00 0.1295 -0.0395 3.014E-24 4.628E+02
5.012E+00 0.1274 -0.0393 2.988E-24 4.599E+02
5.041E+00 0.1253 -0.0391 2.963E-24 4.570E+02
5.070E+00 0.1233 -0.0389 2.938E-24 4.542E+02
5.099E+00 0.1212 -0.0387 2.913E-24 4.515E+02
5.129E+00 0.1192 -0.0385 2.889E-24 4.488E+02
5.158E+00 0.1172 -0.0382 2.866E-24 4.462E+02
5.188E+00 0.1153 -0.0380 2.843E-24 4.437E+02
5.218E+00 0.1133 -0.0378 2.821E-24 4.411E+02
5.248E+00 0.1114 -0.0376 2.799E-24 4.387E+02
5.278E+00 0.1094 -0.0373 2.778E-24 4.363E+02
5.309E+00 0.1075 -0.0371 2.757E-24 4.340E+02
5.339E+00 0.1057 -0.0369 2.737E-24 4.317E+02
5.370E+00 0.1038 -0.0366 2.717E-24 4.295E+02
5.401E+00 0.1020 -0.0364 2.698E-24 4.274E+02
5.433E+00 0.1001 -0.0361 2.680E-24 4.253E+02
5.464E+00 0.0983 -0.0359 2.661E-24 4.232E+02
5.495E+00 0.0965 -0.0356 2.644E-24 4.213E+02
5.527E+00 0.0948 -0.0354 2.627E-24 4.194E+02
5.559E+00 0.0930 -0.0351 2.610E-24 4.176E+02
5.591E+00 0.0912 -0.0349 2.595E-24 4.159E+02
5.623E+00 0.0895 -0.0346 2.580E-24 4.142E+02
5.656E+00 0.0878 -0.0343 2.565E-24 4.127E+02
5.689E+00 0.0861 -0.0341 2.551E-24 4.112E+02
5.721E+00 0.0844 -0.0338 2.538E-24 4.099E+02
5.754E+00 0.0827 -0.0335 2.526E-24 4.087E+02
5.788E+00 0.0810 -0.0332 2.515E-24 4.076E+02
5.821E+00 0.0793 -0.0330 2.505E-24 4.068E+02
5.855E+00 0.0776 -0.0327 2.496E-24 4.061E+02
5.888E+00 0.0759 -0.0324 2.489E-24 4.057E+02
5.922E+00 0.0741 -0.0321 2.485E-24 4.057E+02
