# DUSTEM extinction cross-section for NH=10^21 H/cm2 : sigma (x 1e-21) [cm2/H]
# 
# Grain types 
# nr of grain types - nr of lambda
# lambda (microns)   ABS(1) ... ABS(ntype)  SCA(1) ... SCA(ntype)  EXT(Total)
# 
# CM20 CM20 aPyM5 aOlM5
 4   800
  8.192000E-002  2.221652E+000  6.175529E-002  1.832222E-001  1.839088E-001  8.649080E-003  4.626954E-002  1.795205E-001  1.713656E-001  3.056343E+000
  8.326600E-002  2.171594E+000  6.260064E-002  1.846891E-001  1.853504E-001  8.571507E-003  4.638970E-002  1.798850E-001  1.715910E-001  3.010672E+000
  8.463400E-002  2.118031E+000  6.343561E-002  1.861212E-001  1.867763E-001  8.497332E-003  4.639116E-002  1.799321E-001  1.715168E-001  2.960701E+000
  8.602400E-002  2.054340E+000  6.421572E-002  1.866674E-001  1.879873E-001  8.374234E-003  4.641488E-002  1.795283E-001  1.711598E-001  2.898687E+000
  8.743700E-002  1.987788E+000  6.496796E-002  1.881037E-001  1.890981E-001  8.245582E-003  4.640434E-002  1.796563E-001  1.716189E-001  2.835883E+000
  8.887300E-002  1.915694E+000  6.566591E-002  1.890650E-001  1.899186E-001  8.084326E-003  4.638111E-002  1.801748E-001  1.709733E-001  2.765957E+000
  9.033300E-002  1.841702E+000  6.631304E-002  1.903415E-001  1.909694E-001  7.909449E-003  4.633343E-002  1.795835E-001  1.710685E-001  2.694220E+000
  9.181700E-002  1.766002E+000  6.691346E-002  1.909182E-001  1.915478E-001  7.717916E-003  4.628995E-002  1.789147E-001  1.705878E-001  2.618892E+000
  9.332500E-002  1.689529E+000  6.745036E-002  1.915498E-001  1.922314E-001  7.506945E-003  4.618670E-002  1.786221E-001  1.702039E-001  2.543280E+000
  9.485800E-002  1.613819E+000  6.794339E-002  1.919391E-001  1.926148E-001  7.293302E-003  4.617570E-002  1.787472E-001  1.703760E-001  2.468909E+000
  9.641600E-002  1.538455E+000  6.834950E-002  1.925252E-001  1.930310E-001  7.056157E-003  4.596609E-002  1.784651E-001  1.701260E-001  2.393974E+000
  9.799900E-002  1.465240E+000  6.873495E-002  1.928556E-001  1.935026E-001  6.828388E-003  4.587961E-002  1.778013E-001  1.695153E-001  2.320357E+000
  9.960900E-002  1.393382E+000  6.902442E-002  1.932099E-001  1.938351E-001  6.574708E-003  4.616977E-002  1.773746E-001  1.690781E-001  2.248648E+000
  1.012500E-001  1.323891E+000  6.928634E-002  1.935729E-001  1.941275E-001  6.334652E-003  4.550143E-002  1.769418E-001  1.686779E-001  2.178334E+000
  1.029100E-001  1.257205E+000  6.945533E-002  1.937545E-001  1.943336E-001  6.077925E-003  4.525411E-002  1.764974E-001  1.682644E-001  2.110842E+000
  1.046000E-001  1.193031E+000  6.959200E-002  1.939728E-001  1.945448E-001  5.832077E-003  4.507941E-002  1.762186E-001  1.677753E-001  2.046046E+000
