# wave ext unc
29.311256408691406 0.020951058715581894 0.0057474831119179726
29.507896423339844 0.020759472623467445 0.006838109809905291
29.705856323242188 0.028676837682724 0.005584760569036007
29.90514373779297 0.010769963264465332 0.0070518143475055695
30.105770111083984 0.020570602267980576 0.004648174159228802
30.307743072509766 0.02337047830224037 0.004277667962014675
30.511070251464844 0.014740824699401855 0.009802717715501785
30.71575927734375 0.033575862646102905 0.006619693711400032
30.92182159423828 0.018533017486333847 0.006975612137466669
31.12926483154297 0.016583340242505074 0.013182839378714561
31.338102340698242 0.013165422715246677 0.007570949848741293
31.54833984375 0.038120120763778687 0.009057064540684223
31.759986877441406 0.022087957710027695 0.021118713542819023
31.97305679321289 0.02931175008416176 0.01420183852314949
32.18756103515625 0.01192137598991394 0.042197078466415405
32.40349578857422 0.021405339241027832 nan
32.620880126953125 0.057765185832977295 0.009955406188964844
32.8397216796875 0.0456027090549469 0.008036822080612183
33.060035705566406 0.024104654788970947 nan
33.281822204589844 0.026707172393798828 nan
33.505104064941406 0.025106489658355713 nan
33.72987747192383 0.023420751094818115 nan
33.9561653137207 0.023531615734100342 nan
